Year,Day,Amount_Lost_INR,Incident_Type,City,Category,event_date,Incident_label,City_enc,Category_enc,iso_score,iso_anomaly,anomaly_synth_loss,text_desc,embed_x,embed_y,type_group,ae_x,ae_y,ae_recon_mse,ae_z1,ae_z2,ae_mse,ae_anom
2022,22,86530,Data Breach,Bangalore,Corporate,2022-01-22,1,1,0,0.07591800843512442,0,0,Data Breach | Bangalore | Corporate | loss 86530 INR,2.5136073,-0.78256863,Data Breach,-0.557674,-2.1073968,0.052143905468733424,-0.557674,-2.1073968,0.052143905468733424,0
2019,14,343676,Ransomware,Pune,Personal,2019-01-14,9,9,6,0.019640259939368354,0,0,Ransomware | Pune | Personal | loss 343676 INR,13.065072,2.482387,Ransomware,0.7891912,0.90923494,0.08246217211726517,0.7891912,0.90923494,0.08246217211726517,0
2023,15,50104,Malware,Bangalore,Health,2023-01-15,4,1,5,0.05614655766119625,0,0,Malware | Bangalore | Health | loss 50104 INR,14.9008875,3.1794412,Malware,-1.7052647,-2.0783541,0.006790495361647733,-1.7052647,-2.0783541,0.006790495361647733,0
2023,21,435837,Hacking,Lucknow,Educational,2023-01-21,2,7,2,0.07869531686241882,0,0,Hacking | Lucknow | Educational | loss 435837 INR,1.026732,-12.59608,Hacking,-0.8608054,0.1645169,0.149759298521874,-0.8608054,0.1645169,0.149759298521874,0
2020,7,340375,Cyber Bullying,Chennai,Corporate,2020-01-07,0,2,0,0.05463605059839283,0,0,Cyber Bullying | Chennai | Corporate | loss 340375 INR,-8.856217,-3.230663,Cyber Bullying,-0.22650744,0.6717436,0.5212520659412972,-0.22650744,0.6717436,0.5212520659412972,0
2020,9,69388,Ransomware,Chennai,Government,2020-01-09,9,2,4,0.08543277315964393,0,0,Ransomware | Chennai | Government | loss 69388 INR,13.60872,2.9334495,Ransomware,-0.084924236,-0.82018316,0.30209049488032386,-0.084924236,-0.82018316,0.30209049488032386,0
2024,19,17014,Cyber Bullying,Pune,E-Commerce,2024-01-19,0,9,1,-0.007753536935862448,1,0,Cyber Bullying | Pune | E-Commerce | loss 17014 INR,-14.930802,2.6776395,Cyber Bullying,-0.29396972,-0.1876587,0.3354433724991557,-0.29396972,-0.1876587,0.3354433724991557,0
2020,16,93578,Phishing,Pune,Health,2020-01-16,8,9,5,0.06859085036861268,0,0,Phishing | Pune | Health | loss 93578 INR,4.4579544,10.232218,Phishing,0.83690596,-0.5360168,0.2194477366424936,0.83690596,-0.5360168,0.2194477366424936,0
2023,8,165827,Malware,Pune,Personal,2023-01-08,4,9,6,0.05196600480023528,0,0,Malware | Pune | Personal | loss 165827 INR,14.0537815,4.532185,Malware,-2.3785257,-0.7201647,0.06161128191556535,-2.3785257,-0.7201647,0.06161128191556535,0
2021,18,41390,Online Fraud,Bangalore,E-Commerce,2021-01-18,6,1,1,0.07485272696111822,0,0,Online Fraud | Bangalore | E-Commerce | loss 41390 INR,-13.795469,14.096607,Online Fraud,-0.17068772,-1.4860226,0.1410087501107106,-0.17068772,-1.4860226,0.1410087501107106,0
2023,27,286855,Malware,Lucknow,Educational,2023-01-27,4,7,2,0.10843566357725581,0,0,Malware | Lucknow | Educational | loss 286855 INR,14.416797,4.345719,Malware,-0.6799279,0.039982043,0.02696516834986503,-0.6799279,0.039982043,0.02696516834986503,0
2021,23,92658,Malware,Delhi,E-Commerce,2021-01-23,4,3,1,0.09119550209109106,0,0,Malware | Delhi | E-Commerce | loss 92658 INR,17.02485,-9.755495,Malware,0.012780415,-1.1089061,0.11293823607429306,0.012780415,-1.1089061,0.11293823607429306,0
2021,18,58993,Identity Theft,Pune,E-Commerce,2021-01-18,3,9,1,0.03582967264156878,0,0,Identity Theft | Pune | E-Commerce | loss 58993 INR,2.8960383,20.013653,Identity Theft,0.7151217,-0.83491784,0.0792735765068862,0.7151217,-0.83491784,0.0792735765068862,0
2020,20,206768,Malware,Kolkata,Government,2020-01-20,4,6,4,0.1165547803838336,0,0,Malware | Kolkata | Government | loss 206768 INR,14.139756,5.8458815,Malware,0.35081702,0.08692426,0.09012531440901818,0.35081702,0.08692426,0.09012531440901818,0
2022,7,159285,Malware,Mumbai,Social Media,2022-01-07,4,8,7,0.07484398531039671,0,0,Malware | Mumbai | Social Media | loss 159285 INR,8.094101,-3.7983937,Malware,-2.1560473,-0.77050906,0.17567403692112446,-2.1560473,-0.77050906,0.17567403692112446,0
2019,3,247860,Data Breach,Mumbai,E-Commerce,2019-01-03,1,8,1,0.04801045755975031,0,0,Data Breach | Mumbai | E-Commerce | loss 247860 INR,1.4101369,-7.9201007,Data Breach,0.58367306,-1.018964,0.3191375147542739,0.58367306,-1.018964,0.3191375147542739,0
2020,18,499172,Ransomware,Bangalore,E-Commerce,2020-01-18,9,1,1,0.015254725445351336,0,1,Ransomware | Bangalore | E-Commerce | loss 499172 INR,17.29946,-10.002929,Ransomware,-1.3233126,3.0435705,0.016784953815782693,-1.3233126,3.0435705,0.016784953815782693,0
2020,27,452000,Online Fraud,Pune,Health,2020-01-27,6,9,5,0.03447046224978334,0,0,Online Fraud | Pune | Health | loss 452000 INR,-5.733971,14.602362,Online Fraud,0.4992458,0.9260614,0.1110227456339242,0.4992458,0.9260614,0.1110227456339242,0
2022,10,270565,Data Breach,Jaipur,Social Media,2022-01-10,1,5,7,0.08816257182484133,0,0,Data Breach | Jaipur | Social Media | loss 270565 INR,4.3827863,-5.4232674,Data Breach,-2.9685311,-1.3454953,0.14712012914284542,-2.9685311,-1.3454953,0.14712012914284542,0
2019,7,219008,Data Breach,Hyderabad,Government,2019-01-07,1,4,4,0.08708206524697815,0,0,Data Breach | Hyderabad | Government | loss 219008 INR,1.99955,-1.7731143,Data Breach,-0.20530117,1.427824,0.29632486373891587,-0.20530117,1.427824,0.29632486373891587,0
2023,17,493289,Ransomware,Delhi,Personal,2023-01-17,9,3,6,0.03020267532866583,0,1,Ransomware | Delhi | Personal | loss 493289 INR,12.587042,1.9949347,Ransomware,-3.5769932,0.13580644,0.041293869997327794,-3.5769932,0.13580644,0.041293869997327794,0
2024,14,18727,Ransomware,Kolkata,Educational,2024-01-14,9,6,2,0.03904609396982173,0,0,Ransomware | Kolkata | Educational | loss 18727 INR,13.927446,2.785064,Ransomware,-0.16910738,-0.3369713,0.27837614620660495,-0.16910738,-0.3369713,0.27837614620660495,0
2024,24,375562,Phishing,Lucknow,Government,2024-01-24,8,7,4,0.07342634609457077,0,0,Phishing | Lucknow | Government | loss 375562 INR,2.1379952,11.858386,Phishing,-1.8694822,-0.23326007,0.10295156032189001,-1.8694822,-0.23326007,0.10295156032189001,0
2023,3,5358,Ransomware,Jaipur,Government,2023-01-03,9,5,4,0.06298889748815129,0,0,Ransomware | Jaipur | Government | loss 5358 INR,10.628997,3.829072,Ransomware,-0.66019017,-0.680962,0.22460907854601814,-0.66019017,-0.680962,0.22460907854601814,0
2020,12,328252,Identity Theft,Chennai,Financial,2020-01-12,3,2,3,0.09665531923889037,0,0,Identity Theft | Chennai | Financial | loss 328252 INR,-6.5205264,8.239132,Identity Theft,-0.7799515,2.7054172,0.033226238119328226,-0.7799515,2.7054172,0.033226238119328226,0
2019,28,258681,Identity Theft,Jaipur,Government,2019-01-28,3,5,4,0.08773421366464262,0,0,Identity Theft | Jaipur | Government | loss 258681 INR,-5.772575,8.167334,Identity Theft,0.009667309,1.199243,0.25399935942588464,0.009667309,1.199243,0.25399935942588464,0
2020,13,95018,Data Breach,Bangalore,Social Media,2020-01-13,1,1,7,0.05728794745091792,0,0,Data Breach | Bangalore | Social Media | loss 95018 INR,4.386389,-5.42246,Data Breach,-0.40295184,-0.64946467,0.8566471801135016,-0.40295184,-0.64946467,0.8566471801135016,1
2021,2,387601,Cyber Bullying,Delhi,Financial,2021-01-02,0,3,3,0.10132004774814185,0,0,Cyber Bullying | Delhi | Financial | loss 387601 INR,-8.064822,-3.5707445,Cyber Bullying,-0.5165383,1.7998242,0.11831155132979067,-0.5165383,1.7998242,0.11831155132979067,0
2020,3,426333,Phishing,Ahmedabad,Educational,2020-01-03,8,0,2,0.04094940172519057,0,0,Phishing | Ahmedabad | Educational | loss 426333 INR,4.724429,11.224953,Phishing,-1.4901499,3.8960128,0.013199129703754992,-1.4901499,3.8960128,0.013199129703754992,0
2020,5,482916,Cyber Bullying,Ahmedabad,E-Commerce,2020-01-05,0,0,1,0.006778800389347639,0,0,Cyber Bullying | Ahmedabad | E-Commerce | loss 482916 INR,-14.923775,2.6854737,Cyber Bullying,-1.5698103,3.5771894,0.00454140528980932,-1.5698103,3.5771894,0.00454140528980932,0
2023,11,295054,Cyber Bullying,Pune,Health,2023-01-11,0,9,5,0.06275667014628905,0,0,Cyber Bullying | Pune | Health | loss 295054 INR,-9.706904,-3.4448886,Cyber Bullying,-2.3679092,-0.52867484,0.07020825553799193,-2.3679092,-0.52867484,0.07020825553799193,0
2023,8,127888,Data Breach,Pune,Health,2023-01-08,1,9,5,0.06603124313071396,0,0,Data Breach | Pune | Health | loss 127888 INR,3.4898157,-1.247338,Data Breach,-1.6110733,-0.53696007,0.05713475431876384,-1.6110733,-0.53696007,0.05713475431876384,0
2023,26,230104,Hacking,Bangalore,Educational,2023-01-26,2,1,2,0.09058212012418676,0,0,Hacking | Bangalore | Educational | loss 230104 INR,0.4487053,-11.717349,Hacking,-0.66678,-1.825027,0.2221645711907943,-0.66678,-1.825027,0.2221645711907943,0
2024,23,318898,Data Breach,Lucknow,Educational,2024-01-23,1,7,2,0.07174589203463,0,0,Data Breach | Lucknow | Educational | loss 318898 INR,3.274872,0.34759158,Data Breach,-0.8790806,0.069791056,0.08349072512411976,-0.8790806,0.069791056,0.08349072512411976,0
2021,23,194510,Online Fraud,Pune,Social Media,2021-01-23,6,9,7,0.04749967746630235,0,0,Online Fraud | Pune | Social Media | loss 194510 INR,-13.527012,5.967319,Online Fraud,0.72340155,0.3165805,0.33128202067736584,0.72340155,0.3165805,0.33128202067736584,0
2023,12,110847,Online Fraud,Hyderabad,Corporate,2023-01-12,6,4,0,0.058611820979055373,0,0,Online Fraud | Hyderabad | Corporate | loss 110847 INR,-4.4777985,14.166343,Online Fraud,-0.2674963,-1.0123082,0.38211902294956845,-0.2674963,-1.0123082,0.38211902294956845,0
2019,7,423587,Ransomware,Delhi,E-Commerce,2019-01-07,9,3,1,0.038664231802607696,0,0,Ransomware | Delhi | E-Commerce | loss 423587 INR,17.306427,-10.010503,Ransomware,-0.9902678,2.3711512,0.11805470502911358,-0.9902678,2.3711512,0.11805470502911358,0
2024,15,445717,Ransomware,Bangalore,Educational,2024-01-15,9,1,2,0.02673099759798747,0,0,Ransomware | Bangalore | Educational | loss 445717 INR,14.628711,2.9491014,Ransomware,-2.3705962,2.2762675,0.04720436056515646,-2.3705962,2.2762675,0.04720436056515646,0
2022,24,455162,Hacking,Mumbai,Government,2022-01-24,2,8,4,0.0780927297291254,0,0,Hacking | Mumbai | Government | loss 455162 INR,0.3043871,-12.593935,Hacking,-2.3272076,-0.25768062,0.2114612404502324,-2.3272076,-0.25768062,0.2114612404502324,0
2019,17,301611,Ransomware,Chennai,Social Media,2019-01-17,9,2,7,0.05247808604272597,0,0,Ransomware | Chennai | Social Media | loss 301611 INR,9.316328,-4.4725804,Ransomware,-0.4016239,3.003774,0.10127946903911497,-0.4016239,3.003774,0.10127946903911497,0
2019,4,411841,Online Fraud,Bangalore,Health,2019-01-04,6,1,5,0.037719168536565206,0,0,Online Fraud | Bangalore | Health | loss 411841 INR,-5.650281,14.723315,Online Fraud,-0.8803214,3.4168425,0.0902752740033947,-0.8803214,3.4168425,0.0902752740033947,0
2023,22,297037,Cyber Bullying,Bangalore,Personal,2023-01-22,0,1,6,0.06939529357054242,0,0,Cyber Bullying | Bangalore | Personal | loss 297037 INR,-8.583983,-3.689336,Cyber Bullying,-3.2119508,-1.7232621,0.1922567600203778,-3.2119508,-1.7232621,0.1922567600203778,0
2022,25,77329,Data Breach,Ahmedabad,Social Media,2022-01-25,1,0,7,0.02414262193910055,0,0,Data Breach | Ahmedabad | Social Media | loss 77329 INR,4.3709693,-5.409323,Data Breach,-2.305162,-2.1606133,0.17802720941991107,-2.305162,-2.1606133,0.17802720941991107,0
2022,13,32007,Malware,Kolkata,Health,2022-01-13,4,6,5,0.08062669906269848,0,0,Malware | Kolkata | Health | loss 32007 INR,13.640259,4.4913044,Malware,-0.6138605,-0.47236824,0.0324884157876828,-0.6138605,-0.47236824,0.0324884157876828,0
2024,18,485518,Identity Theft,Lucknow,Financial,2024-01-18,3,7,3,0.026013291849949827,0,0,Identity Theft | Lucknow | Financial | loss 485518 INR,-6.3490567,7.909701,Identity Theft,-1.5845357,0.15284091,0.3365157679512668,-1.5845357,0.15284091,0.3365157679512668,0
2022,1,171604,Malware,Kolkata,Social Media,2022-01-01,4,6,7,0.08430723386101258,0,0,Malware | Kolkata | Social Media | loss 171604 INR,8.08177,-3.811402,Malware,-2.3288622,-1.0806917,0.15397386760353257,-2.3288622,-1.0806917,0.15397386760353257,0
2021,16,317397,Malware,Hyderabad,Health,2021-01-16,4,4,5,0.10348492694538125,0,0,Malware | Hyderabad | Health | loss 317397 INR,13.512318,4.576303,Malware,-0.035670847,1.1590067,0.10876989677073005,-0.035670847,1.1590067,0.10876989677073005,0
2023,13,13323,Online Fraud,Mumbai,Corporate,2023-01-13,6,8,0,0.02077409510211159,0,0,Online Fraud | Mumbai | Corporate | loss 13323 INR,-4.252219,14.067747,Online Fraud,-0.15041967,-0.18924934,0.2890616312756503,-0.15041967,-0.18924934,0.2890616312756503,0
2022,10,374479,Malware,Ahmedabad,Social Media,2022-01-10,4,0,7,0.02175270810454122,0,0,Malware | Ahmedabad | Social Media | loss 374479 INR,8.106243,-3.83935,Malware,-2.4456427,0.88272315,0.7860821403360652,-2.4456427,0.88272315,0.7860821403360652,1
2024,12,113356,Data Breach,Mumbai,Social Media,2024-01-12,1,8,7,0.030646734688512867,0,0,Data Breach | Mumbai | Social Media | loss 113356 INR,4.3505445,-5.4306808,Data Breach,-2.9357336,-1.0275174,0.23534570368862104,-2.9357336,-1.0275174,0.23534570368862104,0
2021,2,111944,Hacking,Hyderabad,E-Commerce,2021-01-02,2,4,1,0.09319976023914678,0,0,Hacking | Hyderabad | E-Commerce | loss 111944 INR,14.409338,-14.881034,Hacking,0.2233051,-0.93003255,0.14456922382318033,0.2233051,-0.93003255,0.14456922382318033,0
2020,23,205451,Phishing,Kolkata,Educational,2020-01-23,8,6,2,0.10649949353204369,0,0,Phishing | Kolkata | Educational | loss 205451 INR,4.7370815,11.21322,Phishing,0.48920384,-1.074708,0.07604988207533507,0.48920384,-1.074708,0.07604988207533507,0
2020,3,408426,Ransomware,Bangalore,E-Commerce,2020-01-03,9,1,1,0.058266559041491806,0,0,Ransomware | Bangalore | E-Commerce | loss 408426 INR,17.313002,-10.015834,Ransomware,-1.2470473,2.7780504,0.04798820201458428,-1.2470473,2.7780504,0.04798820201458428,0
2021,10,279600,Phishing,Pune,Social Media,2021-01-10,8,9,7,0.049486885904098,0,0,Phishing | Pune | Social Media | loss 279600 INR,19.00901,-2.6385317,Phishing,0.7485686,0.7046222,0.2456762578935583,0.7485686,0.7046222,0.2456762578935583,0
2024,2,32367,Cyber Bullying,Pune,Educational,2024-01-02,0,9,2,0.012516823403597499,0,0,Cyber Bullying | Pune | Educational | loss 32367 INR,-9.254683,-3.9025674,Cyber Bullying,-0.46353656,-0.23948836,0.27149610678890956,-0.46353656,-0.23948836,0.27149610678890956,0
2021,27,55624,Data Breach,Jaipur,Health,2021-01-27,1,5,5,0.08935071025221009,0,0,Data Breach | Jaipur | Health | loss 55624 INR,3.432455,-1.2695882,Data Breach,-0.20804252,-0.3968127,0.3151289269100108,-0.20804252,-0.3968127,0.3151289269100108,0
2023,23,404322,Data Breach,Chennai,Personal,2023-01-23,1,2,6,0.06072405213553389,0,0,Data Breach | Chennai | Personal | loss 404322 INR,2.8864985,-1.0844615,Data Breach,-3.6294267,0.5348312,0.017155426617518937,-3.6294267,0.5348312,0.017155426617518937,0
2023,13,235565,Identity Theft,Lucknow,Personal,2023-01-13,3,7,6,0.08932401407347867,0,0,Identity Theft | Lucknow | Personal | loss 235565 INR,-6.952121,8.024218,Identity Theft,-2.7223284,-0.800544,0.02868669299681219,-2.7223284,-0.800544,0.02868669299681219,0
2020,13,69008,Data Breach,Hyderabad,Social Media,2020-01-13,1,4,7,0.06910027096344329,0,0,Data Breach | Hyderabad | Social Media | loss 69008 INR,4.360349,-5.4015265,Data Breach,1.0085407,-0.18111563,0.052592991453101964,1.0085407,-0.18111563,0.052592991453101964,0
2022,18,389070,Ransomware,Chennai,Corporate,2022-01-18,9,2,0,0.05717934090652965,0,0,Ransomware | Chennai | Corporate | loss 389070 INR,13.723036,2.474837,Ransomware,-1.4475521,1.7002171,0.06442494629162594,-1.4475521,1.7002171,0.06442494629162594,0
2024,3,378539,Data Breach,Lucknow,Financial,2024-01-03,1,7,3,0.0730227956362296,0,0,Data Breach | Lucknow | Financial | loss 378539 INR,2.244151,-0.33802643,Data Breach,-1.327309,-0.07190325,0.1278178880319675,-1.327309,-0.07190325,0.1278178880319675,0
2020,27,117492,Malware,Chennai,Health,2020-01-27,4,2,5,0.09929137279752809,0,0,Malware | Chennai | Health | loss 117492 INR,13.558086,4.5114865,Malware,-0.002558304,-0.56775165,0.38111928540152584,-0.002558304,-0.56775165,0.38111928540152584,0
2022,7,73240,Identity Theft,Kolkata,Educational,2022-01-07,3,6,2,0.09987017108714658,0,0,Identity Theft | Kolkata | Educational | loss 73240 INR,-6.5031037,7.11518,Identity Theft,-0.084546074,-0.300956,0.02516686773492652,-0.084546074,-0.300956,0.02516686773492652,0
2022,14,327459,Ransomware,Lucknow,Social Media,2022-01-14,9,7,7,0.0822966897213041,0,0,Ransomware | Lucknow | Social Media | loss 327459 INR,8.5647135,-4.893,Ransomware,-3.1015491,-0.6061131,0.18546738801452384,-3.1015491,-0.6061131,0.18546738801452384,0
2023,20,463465,Hacking,Kolkata,Health,2023-01-20,2,6,5,0.06525315383592845,0,0,Hacking | Kolkata | Health | loss 463465 INR,1.0192478,-11.457502,Hacking,-3.0746453,-0.21149611,0.02405278988892815,-3.0746453,-0.21149611,0.02405278988892815,0
2019,17,202659,Hacking,Bangalore,Social Media,2019-01-17,2,1,7,0.03650791647562812,0,0,Hacking | Bangalore | Social Media | loss 202659 INR,5.6184845,-13.845428,Hacking,-0.041571155,2.5250368,0.24771026567388632,-0.041571155,2.5250368,0.24771026567388632,0
2019,21,273900,Hacking,Ahmedabad,Corporate,2019-01-21,2,0,0,0.015967360783080364,0,0,Hacking | Ahmedabad | Corporate | loss 273900 INR,0.3096982,-12.23577,Hacking,0.5546379,-2.0374405,0.10909395806245951,0.5546379,-2.0374405,0.10909395806245951,0
2021,12,462227,Hacking,Kolkata,Government,2021-01-12,2,6,4,0.08169976071030538,0,0,Hacking | Kolkata | Government | loss 462227 INR,0.2905544,-12.646959,Hacking,0.110648625,0.7370793,0.21865269215722788,0.110648625,0.7370793,0.21865269215722788,0
2023,25,299522,Malware,Pune,Government,2023-01-25,4,9,4,0.07413009907525792,0,0,Malware | Pune | Government | loss 299522 INR,14.150997,5.8647304,Malware,-1.7016512,-0.33279115,0.10617756111196992,-1.7016512,-0.33279115,0.10617756111196992,0
2022,16,136327,Data Breach,Chennai,Corporate,2022-01-16,1,2,0,0.07066996994780073,0,0,Data Breach | Chennai | Corporate | loss 136327 INR,2.168846,-1.2263057,Data Breach,-0.41629162,-1.8184029,0.02167515400995837,-0.41629162,-1.8184029,0.02167515400995837,0
2024,24,408700,Phishing,Jaipur,Educational,2024-01-24,8,5,2,0.061017932608377845,0,0,Phishing | Jaipur | Educational | loss 408700 INR,4.684076,11.281129,Phishing,-1.2490429,0.45225757,0.1256941293801788,-1.2490429,0.45225757,0.1256941293801788,0
2019,12,126703,Ransomware,Delhi,E-Commerce,2019-01-12,9,3,1,0.058352417180256966,0,0,Ransomware | Delhi | E-Commerce | loss 126703 INR,17.338923,-10.042488,Ransomware,0.43722466,-1.6380855,0.10079110688179996,0.43722466,-1.6380855,0.10079110688179996,0
2022,15,319693,Malware,Lucknow,Corporate,2022-01-15,4,7,0,0.07163115592993485,0,0,Malware | Lucknow | Corporate | loss 319693 INR,13.553425,5.4269633,Malware,-0.35079905,0.21893296,0.02573981894461713,-0.35079905,0.21893296,0.02573981894461713,0
2019,25,166575,Hacking,Hyderabad,Social Media,2019-01-25,2,4,7,0.06417689451121378,0,0,Hacking | Hyderabad | Social Media | loss 166575 INR,5.6738286,-13.900781,Hacking,0.99990994,0.21056443,0.053985295337608694,0.99990994,0.21056443,0.053985295337608694,0
2019,10,336938,Cyber Bullying,Jaipur,Educational,2019-01-10,0,5,2,0.06598833191942532,0,0,Cyber Bullying | Jaipur | Educational | loss 336938 INR,-9.344229,-3.9168377,Cyber Bullying,-0.3357014,1.3485538,0.169869387172759,-0.3357014,1.3485538,0.169869387172759,0
2019,25,494948,Data Breach,Pune,Personal,2019-01-25,1,9,6,-0.029560850269703343,1,1,Data Breach | Pune | Personal | loss 494948 INR,3.1561065,-0.98373413,Data Breach,0.6256988,1.1267402,0.20872711578346645,0.6256988,1.1267402,0.20872711578346645,0
2024,7,308257,Phishing,Kolkata,Corporate,2024-01-07,8,6,0,0.04151293774761444,0,0,Phishing | Kolkata | Corporate | loss 308257 INR,3.2289135,10.085871,Phishing,-0.68877554,0.26493108,0.10975579045885338,-0.68877554,0.26493108,0.10975579045885338,0
2023,20,499946,Cyber Bullying,Ahmedabad,Educational,2023-01-20,0,0,2,0.007836817380517225,0,1,Cyber Bullying | Ahmedabad | Educational | loss 499946 INR,-9.237201,-3.9629362,Cyber Bullying,-2.4271264,3.0118794,0.011861677617300512,-2.4271264,3.0118794,0.011861677617300512,0
2024,5,75069,Identity Theft,Bangalore,Corporate,2024-01-05,3,1,0,0.024754413771185146,0,0,Identity Theft | Bangalore | Corporate | loss 75069 INR,-6.7423863,8.135157,Identity Theft,-0.8662092,-2.3387833,0.060924261785620486,-0.8662092,-2.3387833,0.060924261785620486,0
2020,1,230189,Cyber Bullying,Delhi,Corporate,2020-01-01,0,3,0,0.07658253428949724,0,0,Cyber Bullying | Delhi | Corporate | loss 230189 INR,-8.149401,-3.3958392,Cyber Bullying,0.56426436,-1.6079949,0.11977716774147931,0.56426436,-1.6079949,0.11977716774147931,0
2022,17,399465,Identity Theft,Mumbai,E-Commerce,2022-01-17,3,8,1,0.08046113344284767,0,0,Identity Theft | Mumbai | E-Commerce | loss 399465 INR,2.8626878,20.046618,Identity Theft,-0.27746245,0.22524449,0.0902594120771473,-0.27746245,0.22524449,0.0902594120771473,0
2023,3,252051,Identity Theft,Jaipur,E-Commerce,2023-01-03,3,5,1,0.0908924707078298,0,0,Identity Theft | Jaipur | E-Commerce | loss 252051 INR,2.855811,20.053755,Identity Theft,-0.5384036,0.093099974,0.09377203445375591,-0.5384036,0.093099974,0.09377203445375591,0
2023,13,413417,Hacking,Ahmedabad,Social Media,2023-01-13,2,0,7,0.00747478568167792,0,0,Hacking | Ahmedabad | Social Media | loss 413417 INR,5.679223,-13.906151,Hacking,-4.608645,0.78286296,0.03361129268055213,-4.608645,0.78286296,0.03361129268055213,0
2023,14,126541,Identity Theft,Mumbai,Educational,2023-01-14,3,8,2,0.09497628070344666,0,0,Identity Theft | Mumbai | Educational | loss 126541 INR,-6.5225143,7.1348915,Identity Theft,-0.3190176,-0.0747549,0.05959922561369774,-0.3190176,-0.0747549,0.05959922561369774,0
2023,24,190648,Online Fraud,Delhi,Educational,2023-01-24,6,3,2,0.10509068138353761,0,0,Online Fraud | Delhi | Educational | loss 190648 INR,-4.35483,14.659038,Online Fraud,-0.48746133,-1.2369272,0.12902451969169323,-0.48746133,-1.2369272,0.12902451969169323,0
2024,18,257353,Ransomware,Hyderabad,Financial,2024-01-18,9,4,3,0.07750022378737442,0,0,Ransomware | Hyderabad | Financial | loss 257353 INR,13.935884,1.207963,Ransomware,-1.613121,0.23248652,0.258121533577503,-1.613121,0.23248652,0.258121533577503,0
2023,4,272830,Ransomware,Hyderabad,Corporate,2023-01-04,9,4,0,0.06069383097837633,0,0,Ransomware | Hyderabad | Corporate | loss 272830 INR,13.403264,2.103503,Ransomware,-0.5741111,0.16483203,0.20623332582549267,-0.5741111,0.16483203,0.20623332582549267,0
2021,18,316507,Hacking,Chennai,Government,2021-01-18,2,2,4,0.1080798913870693,0,0,Hacking | Chennai | Government | loss 316507 INR,0.34096262,-12.612021,Hacking,-0.40730736,2.1836932,0.16843884571657167,-0.40730736,2.1836932,0.16843884571657167,0
2022,5,360687,Online Fraud,Delhi,Corporate,2022-01-05,6,3,0,0.07458370808580328,0,0,Online Fraud | Delhi | Corporate | loss 360687 INR,-4.8081727,14.157456,Online Fraud,-1.0719174,1.0006623,0.04724258516935177,-1.0719174,1.0006623,0.04724258516935177,0
2023,25,132733,Cyber Bullying,Delhi,Corporate,2023-01-25,0,3,0,0.06563406517916637,0,0,Cyber Bullying | Delhi | Corporate | loss 132733 INR,-8.117885,-3.381563,Cyber Bullying,-0.45957276,-1.4367908,0.15657925873510176,-0.45957276,-1.4367908,0.15657925873510176,0
2022,16,176915,Malware,Mumbai,Educational,2022-01-16,4,8,2,0.10766128618483772,0,0,Malware | Mumbai | Educational | loss 176915 INR,14.390529,4.3545384,Malware,-0.011690838,-0.05638607,0.037476707098244744,-0.011690838,-0.05638607,0.037476707098244744,0
2021,1,96673,Cyber Bullying,Ahmedabad,Corporate,2021-01-01,0,0,0,0.06684284261576268,0,0,Cyber Bullying | Ahmedabad | Corporate | loss 96673 INR,-8.440372,-3.2058356,Cyber Bullying,-0.293499,-2.1670415,0.08344832831301024,-0.293499,-2.1670415,0.08344832831301024,0
2021,21,455179,Data Breach,Lucknow,Health,2021-01-21,1,7,5,0.07089925907205974,0,0,Data Breach | Lucknow | Health | loss 455179 INR,3.4724894,-1.2104764,Data Breach,0.27635723,0.8019096,0.15516686091330703,0.27635723,0.8019096,0.15516686091330703,0
2022,14,43828,Malware,Mumbai,Corporate,2022-01-14,4,8,0,0.05042376888915612,0,0,Malware | Mumbai | Corporate | loss 43828 INR,13.559457,5.4123774,Malware,0.41662312,-0.59549475,0.35289280565396247,0.41662312,-0.59549475,0.35289280565396247,0
2019,15,311748,Identity Theft,Bangalore,Health,2019-01-15,3,1,5,0.061317689950890264,0,0,Identity Theft | Bangalore | Health | loss 311748 INR,-6.8195868,8.550446,Identity Theft,-1.0103363,3.8164325,0.0423187046705936,-1.0103363,3.8164325,0.0423187046705936,0
2020,9,273670,Phishing,Hyderabad,E-Commerce,2020-01-09,8,4,1,0.09364699747598337,0,0,Phishing | Hyderabad | E-Commerce | loss 273670 INR,15.691651,-9.198034,Phishing,0.41624552,-1.0086523,0.22386787122870724,0.41624552,-1.0086523,0.22386787122870724,0
2019,15,332054,Malware,Hyderabad,Government,2019-01-15,4,4,4,0.07396822600352215,0,0,Malware | Hyderabad | Government | loss 332054 INR,14.187592,5.7690463,Malware,-0.32592657,1.7741419,0.09760839242389094,-0.32592657,1.7741419,0.09760839242389094,0
2019,17,26592,Phishing,Chennai,Social Media,2019-01-17,8,2,7,0.020476536895295383,0,0,Phishing | Chennai | Social Media | loss 26592 INR,19.365692,-2.6365001,Phishing,1.2637433,-0.16787946,0.05442548605105563,1.2637433,-0.16787946,0.05442548605105563,0
2024,25,292126,Ransomware,Bangalore,Educational,2024-01-25,9,1,2,0.06447604389013029,0,0,Ransomware | Bangalore | Educational | loss 292126 INR,14.622295,2.9508486,Ransomware,-2.1891606,1.4870821,0.11670002113797645,-2.1891606,1.4870821,0.11670002113797645,0
